Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-09-30,8776.34,9413.57,8730.63,9218.86,23602961
2012-10-31,9311.53,9400.36,8898.88,8906.66,30818742
2012-11-30,8966.14,9531.56,8903.6,9531.56,33387211
2012-12-31,9586.63,9713.53,9497.97,9658.35,21842789
2013-01-31,9777.66,10094.78,9438.6,9542.35,29279689
2013-02-28,9591.81,9946.71,9283.37,9823.79,31195116
2013-03-31,9783.28,10913.82,9783.28,10595.39,50126227
2013-04-30,10592.96,10731.54,9768.55,10327.12,49129292
2013-05-31,10238.53,13106.83,10199.83,12426.82,33551732
2013-06-30,12358.51,12796.52,10538.06,11447.78,62029449
2013-07-31,11272.36,11467.78,10599.93,10674.31,32280230
2013-08-31,10593.7,11832.91,10542,11338.35,35477839
2013-09-30,11407.45,12208.25,10384.76,11595.82,40795878
2013-10-31,11649.27,13177.3,11649.27,12906.29,39736160
2013-11-30,12904.39,13017.13,12244.71,12429.95,24630111
2013-12-31,12430.38,12430.38,11058.59,11645.9,28602065
2014-01-31,11841.65,12016.89,9906.85,10373.86,31873355
2014-02-28,10496.55,11181.17,10087.17,11181.17,22162101
2014-03-31,10736.49,11373.21,10384.8,11009.55,24056147
2014-04-30,11251.99,11301.3,10732.98,11094.18,27706956
2014-05-31,11087.68,12503.03,10904.05,12446.17,22062131
2014-06-30,12445.81,12697.44,11860.98,12084.55,24305458
2014-07-31,12032.48,12745.45,11756.8,12205.57,26100735
2014-08-31,12048.27,12924.07,12015.08,12425.56,19640925
2014-09-30,12523.48,12771.19,11746.15,11760.68,18427770
2014-10-31,11766.43,11766.43,10762.95,11359.09,40862965
2014-11-30,11312.67,11510.72,11014.07,11460.72,16756747
2014-12-31,11475.78,12043.96,10904.06,11383.76,172451005
2015-01-31,11283.82,12510.34,11132.67,12510.34,32859633
2015-02-28,12563.63,13248.81,12365,13248.81,28442867
2015-03-31,13237.05,13905.06,13191.29,13718.55,30460521
2015-04-30,13635.13,14809.35,13559.22,14286.07,22820361
2015-05-31,14461.35,14757.86,13448.89,13688.92,15464023
2015-06-30,13752.46,14441.1,13639.63,14197.29,19650837
2015-07-31,14201.05,15312.26,13664.62,15312.26,18110661
2015-08-31,15225.5,16089.41,13478.98,15120.85,17792790
2015-09-30,14906.99,15368.86,14311.61,14820.99,20342757
2015-10-31,14953.09,15439.1,14827.05,15144.4,20101326
