Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-03-31,8657.33,8749.83,8181.41,8749.83,202974058
2014-04-30,8724.77,8820.5,8425.05,8562.83,116540503
2014-05-31,8553.08,8553.08,8044.62,8362.53,266614410
2014-06-30,8347.38,8622.56,8046.3,8125.78,127788426
2014-07-31,8151.91,8193.67,7699.35,7699.35,111822295
2014-08-31,7658.65,8308.28,7658.65,8111.57,122248443
2014-09-30,8144.04,8819.46,8144.04,8694.03,127256869
2014-10-31,8651.72,8651.72,7914.46,8145.78,154366055
2014-11-30,8136.8,8258.6,7942.41,8229.12,94843709
2014-12-31,8178.4,8387.2,7802.03,7960.97,101227977
2015-01-31,7925.34,8095.67,7409,7715.41,228612181
2015-02-28,7748.82,7748.82,7530.56,7582.98,133553054
2015-03-31,7581.92,7931.83,7497.62,7660.16,185490606
2015-04-30,7660.93,8193.74,7622.16,8051.77,160219806
2015-05-31,8052.53,8349.9,7633.18,7688.56,169664753
2015-06-30,7718.98,7734.53,7252.02,7397.98,148305076
2015-07-31,7401.98,7401.98,6468.95,6820.25,219279700
2015-08-31,6815.04,6927.22,6348.44,6815.71,556115547
2015-09-30,6670.49,6907.41,6453.51,6581.02,260228228
2015-10-31,6558.24,6930.63,6485.12,6562.21,248843632
2015-11-30,6601.63,6635.23,5898.31,5927.75,224795584
2015-12-31,5933.89,6188.42,5634.36,6086.6,349843145
2016-01-31,5969.52,5969.52,5174.17,5668.39,358305599
2016-02-29,5637.35,6152.43,5509.45,5899.75,254821170
2016-03-31,5855.42,6501.43,5855.42,6498.6,218936330
2016-04-30,6441.9,6491.04,5947.36,5984.19,204415289
2016-05-31,6007.43,6032.39,5730.03,5840.81,139740694
2016-06-30,5718.49,6091.37,5578.14,5687.18,180666556
2016-07-31,5658.61,5788.82,5400.83,5629.51,150748467
2016-08-31,5646.02,6306.27,5641.38,6270.72,259423861
2016-09-30,6230.85,6270.74,5989.94,5992.85,148067176
2016-10-31,6014.32,6157.05,5880.8,6100.45,85619701
2016-11-30,6048.94,6076.15,5685.46,5762.25,92366780
2016-12-31,5752.19,6295.24,5686.09,6263.33,150357334
2017-01-31,6253.74,7019.77,6225.8,6839.04,206027960
2017-02-28,6903.24,7616.04,6838.05,7241.32,218888507
2017-03-31,7298.88,7600.83,6991.74,6991.74,176915055
2017-04-30,7029.45,7588.89,6936.85,7484.97,120359588
2017-05-31,7540.02,7762,7272.51,7421.43,137471842
2017-06-30,7415.82,7497.4,7111.52,7261.87,105687868
2017-07-31,7260.4,7659.5,7246.87,7645.88,91178470
2017-08-31,7652.5,7696.86,7228.19,7609.01,122258968
2017-09-30,7593.02,7668.1,7347.7,7450.51,135101875
2017-10-31,7486.48,7727.27,7352.11,7727.27,210205689
2017-11-30,7747.62,8349.45,7600.97,8142.06,157610429
2017-12-31,8174.3,8547.02,7901.4,8481.97,112524857
2018-01-31,8478.58,9205.47,8369.63,8920.77,145073643
2018-02-28,8958.61,9020.2,8304.75,8341.56,119523386
2018-03-31,8310.84,8350.66,7745.85,7841.44,116156179
2018-04-30,7830.65,8070.41,7662.2,7899.2,107427397
2018-05-31,7900.28,8096.35,7366.98,7378.34,120574169
2018-06-30,7389.17,7781.91,7114.25,7219.4,103002478
2018-07-31,7148.52,7968.05,7079.09,7921.94,90670397
2018-08-31,7939.5,8197.65,7526.33,7934.25,192893146
2018-09-30,7928.07,8067.92,7400.05,7876.32,469992363
2018-10-31,7889.86,7954.33,7165.4,7314.54,137644267
2018-11-30,7407.63,7840.11,7040.86,7579.43,514379225
2018-12-31,7680.82,7807.38,7244.17,7453.65,291195890
2019-01-31,7415.39,7912.37,7385.8,7622.93,131543602
2019-02-28,7644.79,7833.23,7535.14,7558.37,102153458
2019-03-31,7618.47,7834.9,7491.47,7586.29,108105632
2019-04-30,7631.85,7947.46,7614.62,7776.5,88232555
2019-05-31,7767.57,7796.54,7141.12,7500.44,145114240
2019-06-30,7477.16,8019.6,7468.58,7908.32,116407198
2019-07-31,7994.92,8031.32,7363.4,7458.56,148190436
2019-08-31,7442.61,7483.46,6686.77,7028.06,142378453
2019-09-30,7044.93,7447.06,6913.63,7142.19,296539473
2019-10-31,7130.68,7331.35,6649.41,7083.87,175175089
2019-11-30,7131.6,7314.98,6959.41,7014.29,61380251
