Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-03-31,3403.85,3874.84,3403.1,3518.62,242953607
2017-04-30,3529.8,3663.25,3496.56,3625.77,74791464
2017-05-31,3646.95,3707.83,3382.1,3382.1,52562994
2017-06-30,3429.5,3519.86,3415.97,3470.78,33402518
2017-07-31,3475.18,3546.1,3278.01,3298.25,31096576
2017-08-31,3316.7,3367.64,3249.37,3262.12,645843426
2017-09-30,3263.1,3315.44,3110.3,3125.87,209148089
2017-10-31,3133.98,3137.33,2739.76,2756.35,164490023
2017-11-30,2766.95,2851.83,2635.63,2784.43,128700990
2017-12-31,2788.68,2864.55,2718.29,2819.16,161115066
2018-01-31,2831.83,2884.55,2753.28,2806.66,39847646
2018-02-28,2802.24,2826.18,2609.86,2723.81,41981557
2018-03-31,2739.93,2891.94,2673.63,2688.22,40350018
2018-04-30,2690.46,2785.37,2558.43,2577.6,67948123
2018-05-31,2580.48,2645.25,2347.82,2354.49,117298686
2018-06-30,2355.01,2391.98,2139.9,2143.1,86340742
2018-07-31,2147.73,2224.78,2059.51,2184.37,55819565
2018-08-31,2175.9,2196.19,2062.12,2102.39,47418888
2018-09-30,2090.91,2106.26,1846.29,1895.85,37028429
2018-10-31,1909,1982.24,1860.81,1979.06,28870717
2018-11-30,1987.67,2000.42,1848.3,1954.84,24938863
2018-12-31,1967.26,2046.3,1868.61,1915,25316444
2019-01-31,1919.14,2004.99,1905.26,1915.51,19184277
2019-02-28,1920.42,2008.23,1908.66,1989.05,42862594
2019-03-31,2007.39,2227.26,1997.54,2197.18,34056186
2019-04-30,2200.34,2237.74,2117.06,2134.94,25195394
2019-05-31,2147.07,2147.07,1981.05,2001.64,25812508
2019-06-30,2005.73,2109.52,1975.72,2092.92,28684195
2019-07-31,2099.48,2138.09,2027.23,2054.7,32018171
2019-08-31,2056.25,2061.05,1944.55,1968.83,19117813
2019-09-30,1978.06,2035.22,1880.09,1880.09,40730587
2019-10-31,1895.74,1936.41,1850.12,1926.25,42457406
2019-11-30,1952.14,2177.6,1941.31,2165.31,29955445
2019-12-31,2175.8,2218.08,2157.83,2185.02,6491009
